Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Codigo de la Muestra,NSPM,Codigo del Laboratorio,Tipo de Muestra,Clasificacion de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Tecnica Empleada para la Determinacion de los Coliformes Totales,Escherichia Coli,Tecnica Empleada para la Determinacion de la Escherichia Coli,Resultados del IRCA por Muestra
1/15/2023,14:55:00,1/15/2023,22-0632-2,18474,1476.00,2.00,2.00,5.60,0.50,7.01,1.42,50.55,-1.51,13.23,43.49,11.92,3.18,0.00,1.00,0.00,0.00,24.47
1/16/2023,14:57:00,1/16/2023,22-0632-3,18475,1477.00,2.00,2.00,2.80,0.20,7.04,1.28,52.30,-2.93,11.77,39.99,10.93,6.39,0.00,1.00,0.00,0.00,21.09
1/17/2023,2:47:00,1/17/2023,22-0632-4,18476,1478.00,2.00,2.00,2.50,0.20,7.09,1.68,55.42,1.99,13.19,43.04,9.25,4.12,0.00,1.00,0.00,0.00,24.50
1/18/2023,1:19:00,1/18/2023,22-0632-5,18480,1479.00,2.00,2.00,2.50,0.20,7.06,1.66,52.30,2.48,8.81,40.80,12.76,5.67,0.00,1.00,0.00,0.00,26.09
1/19/2023,10:00:00,1/19/2023,22-0634-1,18471,1480.00,2.00,2.00,2.50,0.20,7.13,1.64,49.70,-2.35,11.42,43.70,12.52,4.90,0.00,1.00,0.00,0.00,21.40
1/20/2023,11:14:00,1/20/2023,22-0634-2,18466,1481.00,2.00,2.00,2.50,0.20,7.12,1.68,53.95,0.13,13.04,40.30,9.27,7.46,0.00,1.00,0.00,0.00,24.97
1/21/2023,17:36:00,1/21/2023,22-0634-3,18463,1482.00,2.00,2.00,4.20,0.40,7.10,1.66,53.26,-1.57,11.38,42.17,12.61,3.51,0.00,1.00,0.00,0.00,22.84
1/22/2023,13:16:00,1/22/2023,22-0634-4,18474,1483.00,2.00,2.00,4.20,0.50,7.10,1.97,52.04,-0.43,11.61,41.85,8.00,6.52,0.00,1.00,0.00,0.00,21.44
1/23/2023,23:09:00,1/23/2023,22-0634-5,18480,1484.00,2.00,2.00,2.50,0.20,7.10,1.67,54.91,-1.63,14.51,39.97,7.41,7.88,0.00,1.00,0.00,0.00,23.12
1/24/2023,10:46:00,1/24/2023,22-0636-1,18465,1485.00,2.00,2.00,2.50,0.30,7.08,1.48,53.37,0.28,13.82,39.95,11.00,3.80,0.00,1.00,0.00,0.00,23.29
1/25/2023,9:50:00,1/25/2023,22-0636-2,27106,1486.00,2.00,2.00,2.80,0.30,7.10,1.64,53.44,-1.73,9.49,40.98,12.03,4.06,0.00,1.00,0.00,0.00,24.25
1/26/2023,17:05:00,1/26/2023,22-0636-3,18474,1487.00,2.00,2.00,7.70,0.90,7.07,1.58,54.86,1.50,13.44,45.01,12.84,7.83,0.00,1.00,0.00,0.00,25.97
1/27/2023,19:28:00,1/27/2023,22-0636-4,18480,1488.00,2.00,2.00,2.50,0.20,7.08,1.62,51.49,1.76,10.00,42.24,12.07,5.40,0.00,1.00,0.00,0.00,25.37
1/28/2023,15:54:00,1/28/2023,22-0638-1,18469,1489.00,2.00,2.00,4.90,0.50,6.85,1.75,51.97,2.62,12.81,44.50,9.51,3.42,0.00,1.00,0.00,0.00,25.32
1/29/2023,2:28:00,1/29/2023,22-0638-2,18474,1490.00,2.00,2.00,2.50,0.40,6.89,1.90,49.63,-1.43,11.41,41.43,10.82,8.15,0.00,1.00,0.00,0.00,20.96
1/30/2023,4:33:00,1/30/2023,22-0638-3,27107,1491.00,2.00,2.00,2.50,0.30,6.90,1.66,54.16,-2.81,14.41,42.48,8.03,5.68,0.00,1.00,0.00,0.00,25.10
1/31/2023,19:36:00,1/31/2023,22-0638-4,18480,1492.00,2.00,2.00,2.50,0.10,6.85,1.72,55.23,-1.31,9.21,40.34,8.28,7.56,0.00,1.00,0.00,0.00,25.00
2/1/2023,14:14:00,2/1/2023,22-0640-1,18464,1493.00,2.00,2.00,3.50,0.40,6.82,1.99,51.28,-0.56,9.71,44.50,8.41,7.68,0.00,1.00,0.00,0.00,23.48
2/2/2023,2:11:00,2/2/2023,22-0640-2,79299,1494.00,2.00,2.00,3.50,0.40,7.09,1.96,54.04,0.33,14.43,45.25,9.50,8.29,0.00,1.00,0.00,0.00,23.39
2/3/2023,1:33:00,2/3/2023,22-0640-3,18474,1495.00,2.00,2.00,7.70,0.80,7.11,1.90,55.17,2.80,14.07,41.34,7.95,8.75,0.00,1.00,0.00,0.00,21.90
2/4/2023,18:50:00,2/4/2023,22-0640-4,18480,1496.00,2.00,2.00,2.50,0.20,7.13,1.99,49.61,1.03,10.14,45.05,7.89,6.05,0.00,1.00,0.00,0.00,23.62
2/5/2023,11:38:00,2/5/2023,22-0642-1,79298,1497.00,2.00,2.00,4.20,0.40,7.13,1.67,50.65,-2.47,9.37,42.03,11.76,6.64,0.00,1.00,0.00,0.00,21.57
2/6/2023,8:11:00,2/6/2023,22-0642-2,18461,1498.00,2.00,2.00,3.50,0.30,7.15,1.40,54.48,2.48,12.01,40.48,10.69,6.91,0.00,1.00,0.00,0.00,23.40
2/7/2023,12:19:00,2/7/2023,22-0642-3,18474,1499.00,2.00,2.00,8.40,0.90,7.16,1.65,52.50,1.56,10.05,39.95,10.82,8.84,0.00,1.00,0.00,0.00,25.68
2/8/2023,19:17:00,2/8/2023,22-0642-4,18480,1500.00,2.00,2.00,3.50,0.20,7.16,1.60,54.39,-1.32,10.74,40.50,9.33,4.65,0.00,1.00,0.00,0.00,21.80
2/9/2023,13:46:00,2/9/2023,22-0642-5,18473,1501.00,2.00,2.00,4.90,0.50,7.16,1.59,53.41,2.07,13.43,42.24,11.20,7.07,0.00,1.00,0.00,0.00,21.48
2/10/2023,20:36:00,2/10/2023,22-0644-1,18475,1502.00,2.00,2.00,2.50,0.30,7.13,1.44,53.40,0.03,13.10,42.80,10.00,8.40,0.00,1.00,0.00,0.00,23.24
2/11/2023,3:29:00,2/11/2023,22-0644-2,18477,1503.00,2.00,2.00,2.80,0.20,7.18,1.65,51.60,0.03,13.20,44.00,10.00,7.90,0.00,1.00,0.00,0.00,23.76
2/12/2023,18:26:00,2/12/2023,22-0644-3,18480,1504.00,2.00,2.00,4.90,0.20,7.18,1.62,53.33,-1.85,11.32,44.50,11.76,5.27,0.00,1.00,0.00,0.00,23.31
2/13/2023,6:28:00,2/13/2023,22-0644-4,18474,1505.00,2.00,2.00,6.30,0.80,7.19,1.57,54.53,-1.14,13.24,44.05,12.03,5.83,0.00,1.00,0.00,0.00,21.70
2/14/2023,21:20:00,2/14/2023,22-0644-5,18472,1506.00,2.00,2.00,9.10,0.40,7.20,1.56,51.37,1.30,12.32,39.77,12.00,7.98,0.00,1.00,0.00,0.00,23.92
2/15/2023,21:28:00,2/15/2023,22-0646-1,18474,1507.00,2.00,2.00,5.60,0.80,7.27,1.69,53.76,0.34,12.77,40.10,13.33,4.53,0.00,1.00,0.00,0.00,24.09
2/16/2023,4:36:00,2/16/2023,22-0646-2,18470,1508.00,2.00,2.00,4.90,0.50,7.27,1.24,50.43,2.25,9.68,42.47,8.13,8.65,0.00,1.00,0.00,0.00,23.22
2/17/2023,10:28:00,2/17/2023,22-0646-3,18476,1509.00,2.00,2.00,2.80,0.40,7.25,1.80,52.91,2.47,10.34,41.08,8.68,7.45,0.00,1.00,0.00,0.00,25.64
2/18/2023,13:19:00,2/18/2023,22-0646-4,18479,1510.00,2.00,2.00,4.80,0.50,7.24,1.35,51.94,0.70,9.54,44.90,9.91,8.58,0.00,1.00,0.00,0.00,21.82
2/19/2023,16:13:00,2/19/2023,22-0646-5,18480,1511.00,2.00,2.00,2.50,0.10,7.62,1.98,53.18,-0.42,10.74,40.43,10.88,5.40,0.00,1.00,0.00,0.00,22.80
2/20/2023,17:25:00,2/20/2023,22-0648-1,27107,1512.00,2.00,2.00,2.80,0.20,7.09,1.61,50.90,-1.79,12.27,42.14,11.27,3.07,0.00,1.00,0.00,0.00,26.39
2/21/2023,12:31:00,2/21/2023,22-0648-2,18471,1513.00,2.00,2.00,2.50,0.10,7.13,1.91,52.55,1.49,10.46,44.12,11.63,4.75,0.00,1.00,0.00,0.00,25.49
2/22/2023,21:28:00,2/22/2023,22-0648-3,18474,1514.00,2.00,2.00,7.00,0.80,7.10,1.78,53.87,-1.40,14.61,45.28,8.27,3.97,0.00,1.00,0.00,0.00,22.38
2/23/2023,17:58:00,2/23/2023,22-0648-4,18466,1515.00,2.00,2.00,2.50,0.30,7.07,1.35,52.24,1.98,10.31,44.94,10.64,4.18,0.00,1.00,0.00,0.00,21.34
2/24/2023,18:26:00,2/24/2023,22-0648-5,18480,1516.00,2.00,2.00,2.50,0.20,7.02,1.99,51.39,-2.51,12.52,41.29,13.05,5.18,0.00,1.00,0.00,0.00,21.35
2/25/2023,5:45:00,2/25/2023,22-0650-1,18480,1517.00,2.00,2.00,2.50,0.15,6.94,1.81,52.34,2.61,9.19,39.74,9.28,2.98,0.00,1.00,0.00,0.00,22.83
2/26/2023,15:30:00,2/26/2023,22-0650-2,18469,1518.00,2.00,2.00,2.50,0.36,7.00,1.47,51.27,0.84,10.95,40.15,13.05,5.15,0.00,1.00,0.00,0.00,22.69
2/27/2023,4:47:00,2/27/2023,22-0650-3,18474,1519.00,2.00,2.00,2.80,0.54,7.03,1.48,55.23,-2.53,13.79,40.65,9.29,4.73,0.00,1.00,0.00,0.00,24.53
2/28/2023,1:37:00,2/28/2023,22-0650-4,18463,1520.00,2.00,2.00,2.50,0.40,7.09,1.36,52.04,0.23,10.99,44.98,11.64,3.75,0.00,1.00,0.00,0.00,24.50
3/1/2023,11:23:00,3/1/2023,22-0652-1,79300,1521.00,2.00,2.00,2.50,0.32,7.00,1.44,55.22,-0.48,11.04,42.46,8.28,4.15,0.00,1.00,0.00,0.00,23.87
3/2/2023,15:30:00,3/2/2023,22-0652-2,18474,1522.00,2.00,2.00,3.50,0.62,7.09,1.76,49.77,-1.02,9.19,45.26,8.87,4.02,0.00,1.00,0.00,0.00,22.42
3/3/2023,13:46:00,3/3/2023,22-0652-3,18480,1523.00,2.00,2.00,2.50,0.10,7.07,1.80,50.61,1.68,9.21,43.76,10.92,4.69,0.00,1.00,0.00,0.00,26.27
3/4/2023,17:18:00,3/4/2023,22-0652-4,27106,1524.00,2.00,2.00,2.50,0.42,7.13,1.70,54.02,2.31,10.87,39.89,11.88,4.77,0.00,1.00,0.00,0.00,22.24
3/5/2023,14:28:00,3/5/2023,22-0654-1,18477,1525.00,2.00,2.00,2.50,0.10,6.99,1.70,54.16,-2.89,9.39,44.60,8.77,6.97,0.00,1.00,0.00,0.00,21.56
3/6/2023,3:38:00,3/6/2023,22-0654-2,18472,1526.00,2.00,2.00,4.20,0.20,7.14,1.36,52.33,0.27,11.87,42.03,9.26,5.40,0.00,1.00,0.00,0.00,24.27
3/7/2023,18:33:00,3/7/2023,22-0654-3,18474,1527.00,2.00,2.00,4.90,0.70,7.24,1.88,54.00,0.60,9.65,41.18,12.22,6.34,0.00,1.00,0.00,0.00,25.89
3/8/2023,4:08:00,3/8/2023,22-0654-4,18465,1528.00,2.00,2.00,2.50,0.15,7.10,1.79,54.42,-2.04,10.93,41.88,10.41,8.53,0.00,1.00,0.00,0.00,22.92
3/9/2023,16:20:00,3/9/2023,22-0654-5,18480,1529.00,2.00,2.00,2.50,0.10,7.26,1.83,50.28,1.00,14.62,40.90,9.89,8.47,0.00,1.00,0.00,0.00,24.22
3/10/2023,11:31:00,3/10/2023,22-0656-1,18476,1530.00,2.00,2.00,2.50,0.25,7.47,1.64,49.73,2.33,10.09,40.23,10.55,8.52,0.00,1.00,0.00,0.00,24.37
3/11/2023,3:29:00,3/11/2023,22-0656-2,79299,1531.00,2.00,2.00,2.50,0.10,6.99,1.66,49.95,0.92,12.05,42.90,11.59,4.42,0.00,1.00,0.00,0.00,21.68
3/12/2023,10:10:00,3/12/2023,22-0656-3,18474,1532.00,2.00,2.00,2.80,0.40,6.98,1.77,53.67,1.02,13.11,45.00,8.08,5.07,0.00,1.00,0.00,0.00,21.89
3/13/2023,1:43:00,3/13/2023,22-0656-4,18464,1533.00,2.00,2.00,2.50,0.10,7.27,1.67,54.62,1.26,10.64,45.23,7.98,3.45,0.00,1.00,0.00,0.00,21.53
3/14/2023,3:43:00,3/14/2023,22-0656-5,18480,1534.00,2.00,2.00,2.50,0.20,7.25,1.77,50.77,1.73,10.76,39.85,12.15,5.40,0.00,1.00,0.00,0.00,25.31
3/15/2023,4:55:00,3/15/2023,22-0658-1,18473,1535.00,2.00,2.00,2.50,0.20,7.33,1.78,57.80,0.03,16.50,41.00,10.00,7.00,0.00,1.00,0.00,0.00,25.59
3/16/2023,19:36:00,3/16/2023,22-0658-2,27107,1536.00,2.00,2.00,2.50,0.20,7.18,1.85,60.90,0.03,16.60,40.60,10.00,7.40,0.00,1.00,0.00,0.00,24.07
3/17/2023,18:56:00,3/17/2023,22-0658-3,18479,1537.00,2.00,2.00,2.50,0.20,7.34,1.60,54.69,0.20,10.61,44.65,9.95,6.90,0.00,1.00,0.00,0.00,25.80
3/18/2023,5:16:00,3/18/2023,22-0658-4,18474,1538.00,2.00,2.00,2.50,0.40,7.29,1.89,54.34,0.89,9.84,40.79,12.46,8.48,0.00,1.00,0.00,0.00,24.37
3/19/2023,19:55:00,3/19/2023,22-0658-5,18480,1539.00,2.00,2.00,5.60,0.80,7.20,1.83,55.18,-2.80,12.81,41.31,13.13,3.57,0.00,1.00,0.00,0.00,24.78
3/20/2023,11:57:00,3/20/2023,22-0660-1,18461,1540.00,2.00,2.00,2.50,0.30,7.18,1.75,50.68,-1.01,10.68,43.05,8.86,8.80,0.00,1.00,0.00,0.00,26.07
3/21/2023,5:40:00,3/21/2023,22-0660-2,18466,1541.00,2.00,2.00,2.50,0.10,7.19,1.65,52.44,-0.68,13.74,41.84,9.49,8.68,0.00,1.00,0.00,0.00,21.63
3/22/2023,11:49:00,3/22/2023,22-0660-3,18474,1542.00,2.00,2.00,6.30,0.85,7.21,1.70,53.85,0.75,11.03,40.43,12.67,7.50,0.00,1.00,0.00,0.00,22.11
3/23/2023,3:39:00,3/23/2023,22-0660-4,18475,1543.00,2.00,2.00,15.00,1.30,7.29,1.74,50.80,2.81,12.07,40.37,12.65,5.13,0.00,1.00,0.00,0.00,22.58
3/24/2023,1:59:00,3/24/2023,22-0660-5,18480,1544.00,2.00,2.00,2.50,0.10,7.21,1.84,51.86,-2.43,9.04,40.54,8.10,5.74,0.00,1.00,0.00,0.00,25.17
3/25/2023,12:27:00,3/25/2023,22-0662-1,18469,1545.00,2.00,2.00,2.50,0.10,7.06,1.71,51.53,2.05,11.85,45.16,7.50,6.12,0.00,1.00,0.00,0.00,21.79
3/26/2023,15:58:00,3/26/2023,22-0662-2,18471,1546.00,2.00,2.00,2.50,0.10,6.97,1.71,50.22,-0.87,12.35,43.93,11.22,5.04,0.00,1.00,0.00,0.00,21.39
3/27/2023,9:12:00,3/27/2023,22-0662-3,18474,1547.00,2.00,2.00,10.00,1.40,7.16,1.88,54.76,-0.21,12.02,44.18,9.90,4.33,0.00,1.00,0.00,0.00,24.53
3/28/2023,10:12:00,3/28/2023,22-0662-4,18480,1548.00,2.00,2.00,2.50,0.10,7.18,1.79,55.30,-1.85,14.25,45.54,9.67,5.62,0.00,1.00,0.00,0.00,21.40
3/29/2023,10:54:00,3/29/2023,22-0662-5,79300,1549.00,2.00,2.00,2.50,0.30,7.19,1.67,51.41,0.70,14.70,41.56,11.49,7.62,0.00,1.00,0.00,0.00,23.64
3/30/2023,5:57:00,3/30/2023,22-0664-1,18480,1550.00,2.00,2.00,2.50,0.10,7.43,1.79,52.08,-0.51,11.11,39.86,11.29,6.59,0.00,1.00,0.00,0.00,21.81
3/31/2023,20:21:00,3/31/2023,22-0664-2,18474,1551.00,2.00,2.00,5.60,0.80,7.39,1.83,52.31,-0.72,10.61,43.71,12.02,8.04,0.00,1.00,0.00,0.00,21.58
4/1/2023,18:01:00,4/1/2023,22-0664-3,18469,1552.00,2.00,2.00,2.50,0.30,7.34,1.76,51.53,2.63,13.84,43.36,12.53,4.32,0.00,1.00,0.00,0.00,24.32
4/2/2023,4:11:00,4/2/2023,22-0664-4,79298,1553.00,2.00,2.00,2.80,0.40,7.35,1.74,51.12,-1.21,11.80,41.54,8.75,7.91,0.00,1.00,0.00,0.00,22.22
4/3/2023,8:09:00,4/3/2023,22-0666-1,18474,1554.00,2.00,2.00,7.00,0.90,6.96,1.54,50.68,2.31,13.60,43.85,9.96,5.10,0.00,1.00,0.00,0.00,21.60
4/4/2023,0:28:00,4/4/2023,22-0666-2,18480,1555.00,2.00,2.00,2.50,0.10,7.12,1.80,54.16,-1.14,10.94,44.68,9.80,8.62,0.00,1.00,0.00,0.00,22.39
4/5/2023,21:20:00,4/5/2023,22-0666-3,27106,1556.00,2.00,2.00,2.50,0.40,7.15,1.74,55.03,-1.97,9.74,41.56,11.43,5.77,0.00,1.00,0.00,0.00,22.01
4/6/2023,13:22:00,4/6/2023,22-0666-4,79299,1557.00,2.00,2.00,2.50,0.40,7.16,1.67,55.08,-1.36,12.05,43.45,12.37,3.99,0.00,1.00,0.00,0.00,21.58
4/7/2023,23:32:00,4/7/2023,22-0668-1,18465,1558.00,2.00,2.00,2.50,0.30,7.07,1.35,50.84,2.55,9.68,44.30,10.62,3.71,0.00,1.00,0.00,0.00,22.11
4/8/2023,3:45:00,4/8/2023,22-0668-2,18461,1559.00,2.00,2.00,2.50,0.40,7.13,1.41,54.13,2.24,13.36,40.78,11.27,5.79,0.00,1.00,0.00,0.00,21.40
4/9/2023,10:38:00,4/9/2023,22-0668-3,18474,1560.00,2.00,2.00,6.30,0.70,7.16,1.64,50.68,1.61,13.10,39.96,8.60,8.88,0.00,1.00,0.00,0.00,22.23
4/10/2023,3:47:00,4/10/2023,22-0668-4,18480,1561.00,2.00,2.00,2.50,0.10,7.14,1.67,52.61,-2.94,11.73,40.42,8.19,4.40,0.00,1.00,0.00,0.00,24.18
4/11/2023,18:15:00,4/11/2023,22-0668-5,18476,1562.00,2.00,2.00,2.50,0.20,7.15,1.48,50.22,-1.77,9.09,44.38,7.68,7.79,0.00,1.00,0.00,0.00,24.54
4/12/2023,18:35:00,4/12/2023,22-0670-1,18479,1563.00,2.00,2.00,2.50,0.30,7.25,1.43,49.91,-1.74,11.04,40.26,10.70,6.32,0.00,1.00,0.00,0.00,24.65
4/13/2023,16:47:00,4/13/2023,22-0670-2,18474,1564.00,2.00,2.00,3.50,0.60,7.24,1.72,54.01,2.84,11.95,43.97,8.69,3.61,0.00,1.00,0.00,0.00,21.67
4/14/2023,8:14:00,4/14/2023,22-0670-3,18477,1565.00,2.00,2.00,2.50,0.60,7.22,1.22,53.68,-1.70,14.68,40.83,11.38,5.60,0.00,1.00,0.00,0.00,22.24
4/15/2023,20:52:00,4/15/2023,22-0670-4,18473,1566.00,2.00,2.00,2.50,0.20,7.25,1.45,52.41,0.48,8.87,44.90,13.15,4.40,0.00,1.00,0.00,0.00,22.77
4/16/2023,15:33:00,4/16/2023,22-0670-5,18480,1567.00,2.00,2.00,2.50,0.20,7.24,1.20,50.96,0.18,11.13,44.43,8.40,5.25,0.00,1.00,0.00,0.00,22.05
4/17/2023,21:33:00,4/17/2023,22-0672-1,18463,1568.00,2.00,2.00,2.50,0.30,6.98,1.32,48.70,0.03,12.50,45.20,10.00,7.60,0.00,1.00,0.00,0.00,24.78
4/18/2023,10:17:00,4/18/2023,22-0672-2,18464,1569.00,2.00,2.00,2.50,0.10,7.04,1.59,48.70,0.03,12.40,49.60,10.00,6.90,0.00,1.00,0.00,0.00,23.04
4/19/2023,17:59:00,4/19/2023,22-0672-3,18474,1570.00,2.00,2.00,5.60,0.40,7.12,1.81,52.98,0.93,12.11,39.89,8.88,7.03,0.00,1.00,0.00,0.00,25.41
4/20/2023,22:05:00,4/20/2023,22-0672-4,18480,1571.00,2.00,2.00,2.50,0.10,7.10,1.84,53.83,-2.80,10.27,43.46,12.78,3.89,0.00,1.00,0.00,0.00,21.50
4/21/2023,13:44:00,4/21/2023,22-0672-5,27107,1572.00,2.00,2.00,2.50,0.10,7.10,1.26,54.62,2.74,12.49,40.66,11.19,6.99,0.00,1.00,0.00,0.00,23.39
4/22/2023,0:33:00,4/22/2023,22-0674-1,18465,1573.00,2.00,2.00,2.50,0.20,6.95,1.49,49.77,0.80,12.66,44.06,10.55,8.47,0.00,1.00,0.00,0.00,24.71
4/23/2023,19:00:00,4/23/2023,22-0674-2,18480,1574.00,2.00,2.00,2.50,0.10,7.11,1.65,50.33,1.32,9.91,45.29,12.85,3.17,0.00,1.00,0.00,0.00,24.78
4/24/2023,10:40:00,4/24/2023,22-0674-3,18472,1575.00,2.00,2.00,2.50,0.20,7.17,1.51,51.86,-2.69,14.48,39.75,12.87,3.33,0.00,1.00,0.00,0.00,25.56
4/25/2023,22:16:00,4/25/2023,22-0674-4,18474,1576.00,2.00,2.00,2.50,0.40,7.18,1.80,52.62,0.62,8.85,42.12,11.08,3.32,0.00,1.00,0.00,0.00,25.58
4/26/2023,2:44:00,4/26/2023,22-0674-5,27106,1577.00,2.00,2.00,2.50,0.60,7.23,1.83,51.67,-1.73,13.32,40.48,8.99,3.75,0.00,1.00,0.00,0.00,22.24
4/27/2023,14:07:00,4/27/2023,22-0676-1,18461,1578.00,2.00,2.00,4.90,0.70,7.22,1.83,50.32,-2.63,11.66,45.53,8.59,4.77,0.00,1.00,0.00,0.00,22.77
4/28/2023,7:00:00,4/28/2023,22-0676-2,18480,1579.00,2.00,2.00,2.50,0.10,7.23,1.75,54.65,2.13,12.54,43.13,11.81,6.61,0.00,1.00,0.00,0.00,24.68
4/29/2023,10:53:00,4/29/2023,22-0676-3,18471,1580.00,2.00,2.00,2.50,0.10,7.22,1.83,55.08,-2.52,9.72,43.76,9.80,8.77,0.00,1.00,0.00,0.00,21.58
4/30/2023,18:56:00,4/30/2023,22-0676-4,18474,1581.00,2.00,2.00,4.90,0.70,7.22,1.73,49.89,-2.28,10.95,43.38,11.02,4.13,0.00,1.00,0.00,0.00,25.39
5/1/2023,2:59:00,5/1/2023,22-0676-5,18466,1582.00,2.00,2.00,2.50,0.20,7.23,1.43,53.74,-1.58,12.45,44.00,10.87,7.61,0.00,1.00,0.00,0.00,22.48
5/2/2023,0:28:00,5/2/2023,22-0678-1,18463,1583.00,2.00,2.00,5.60,0.30,6.95,1.57,49.95,2.29,11.69,39.89,10.94,3.29,0.00,1.00,0.00,0.00,26.58
5/3/2023,13:31:00,5/3/2023,22-0678-2,18480,1584.00,2.00,2.00,7.70,0.20,7.03,1.62,49.76,-1.11,9.12,43.08,11.35,4.88,0.00,1.00,0.00,0.00,20.97
5/4/2023,16:40:00,5/4/2023,22-0678-3,18474,1585.00,2.00,2.00,4.90,0.70,7.02,1.92,54.34,1.33,10.20,45.40,11.78,3.97,0.00,1.00,0.00,0.00,20.64
5/5/2023,17:59:00,5/5/2023,22-0678-4,18469,1586.00,2.00,2.00,3.50,0.35,6.92,1.69,52.26,1.56,13.28,43.50,11.61,4.66,0.00,1.00,0.00,0.00,24.98
5/6/2023,16:42:00,5/6/2023,22-0680-1,79298,1587.00,2.00,2.00,2.80,0.20,6.99,1.69,49.57,2.69,10.25,44.44,8.33,5.04,0.00,1.00,0.00,0.00,25.26
5/7/2023,7:06:00,5/7/2023,22-0680-2,18480,1588.00,2.00,2.00,2.50,0.10,7.08,1.63,51.29,-0.86,13.84,43.06,10.68,4.44,0.00,1.00,0.00,0.00,23.79
5/8/2023,5:28:00,5/8/2023,22-0680-3,18474,1589.00,2.00,2.00,3.80,0.55,7.08,1.84,53.87,0.16,12.13,43.72,7.78,8.07,0.00,1.00,0.00,0.00,25.21
5/9/2023,8:07:00,5/9/2023,22-0680-4,79299,1590.00,2.00,2.00,2.50,0.20,7.10,1.64,53.03,-2.31,11.54,40.04,13.36,3.58,0.00,1.00,0.00,0.00,21.21
5/10/2023,8:04:00,5/10/2023,22-0682-1,18464,1591.00,2.00,2.00,2.50,0.10,7.21,1.94,51.13,0.74,13.15,43.34,12.94,6.24,0.00,1.00,0.00,0.00,26.60
5/11/2023,2:55:00,5/11/2023,22-0682-2,18480,1592.00,2.00,2.00,2.50,0.10,7.01,1.89,51.07,-0.04,9.62,44.13,12.36,7.10,0.00,1.00,0.00,0.00,26.32
5/12/2023,13:00:00,5/12/2023,22-0682-3,18474,1593.00,2.00,2.00,2.50,0.30,7.06,1.98,54.79,1.20,14.10,43.88,9.81,5.44,0.00,1.00,0.00,0.00,23.99
5/13/2023,19:09:00,5/13/2023,22-0682-4,27107,1594.00,2.00,2.00,2.50,0.30,7.09,1.91,51.57,2.49,12.83,43.88,13.09,6.46,0.00,1.00,0.00,0.00,22.09
5/14/2023,5:23:00,5/14/2023,22-0682-5,18470,1595.00,2.00,2.00,2.50,0.30,7.15,1.87,55.12,1.67,10.59,43.60,7.66,6.50,0.00,1.00,0.00,0.00,22.50
5/15/2023,8:51:00,5/15/2023,22-0684-1,18473,1596.00,2.00,2.00,2.50,0.10,7.25,1.81,50.06,-2.04,14.26,43.49,9.19,8.22,0.00,1.00,0.00,0.00,23.31
5/16/2023,5:54:00,5/16/2023,22-0684-2,18474,1597.00,2.00,2.00,7.70,1.00,7.31,1.67,52.12,-0.26,9.18,44.24,10.99,3.62,0.00,1.00,0.00,0.00,25.46
5/17/2023,16:47:00,5/17/2023,22-0684-3,18480,1598.00,2.00,2.00,2.50,0.10,7.35,1.91,55.31,-1.04,10.71,43.75,7.88,2.92,0.00,1.00,0.00,0.00,23.50
5/18/2023,10:11:00,5/18/2023,22-0684-4,18479,1599.00,2.00,2.00,2.50,0.20,7.34,1.49,52.67,-0.70,12.22,40.12,11.18,4.37,0.00,1.00,0.00,0.00,24.82
5/19/2023,12:09:00,5/19/2023,22-0684-5,18477,1600.00,2.00,2.00,2.50,0.20,7.36,1.48,52.32,2.36,11.23,39.68,9.40,4.23,0.00,1.00,0.00,0.00,25.43
5/20/2023,12:22:00,5/20/2023,22-0686-1,18461,1601.00,2.00,2.00,2.80,0.50,7.13,1.89,55.60,0.03,13.50,45.60,10.00,6.10,0.00,1.00,0.00,0.00,22.15
5/21/2023,21:51:00,5/21/2023,22-0686-2,79298,1602.00,2.00,2.00,2.50,0.40,7.29,1.78,56.80,0.03,13.60,47.30,10.00,5.70,0.00,1.00,0.00,0.00,22.71
5/22/2023,17:36:00,5/22/2023,22-0686-3,18474,1603.00,2.00,2.00,6.30,0.80,7.26,1.92,51.96,0.16,13.72,39.74,9.56,7.56,0.00,1.00,0.00,0.00,21.92
5/23/2023,3:24:00,5/23/2023,22-0686-4,18476,1604.00,2.00,2.00,2.80,0.40,7.28,1.84,50.31,-1.60,9.23,44.31,7.87,8.66,0.00,1.00,0.00,0.00,24.89
5/24/2023,0:00:00,5/24/2023,22-0686-5,18480,1605.00,2.00,2.00,2.50,0.10,7.22,1.80,53.95,2.44,10.87,44.92,9.74,4.48,0.00,1.00,0.00,0.00,22.21
5/25/2023,10:22:00,5/25/2023,22-0688-1,18465,1606.00,2.00,2.00,2.50,0.10,7.01,1.58,50.48,-0.79,11.47,40.06,11.82,8.28,0.00,1.00,0.00,0.00,26.11
5/26/2023,1:13:00,5/26/2023,22-0688-2,27106,1607.00,2.00,2.00,2.80,0.25,7.10,1.69,55.25,-0.25,13.15,44.42,7.50,4.87,0.00,1.00,0.00,0.00,25.21
